1.0,14.87476557,1.0,13.78712981,1.08763576,1,246625.0
1.0,12.7285651,1.0,11.34693539,1.38162971,1,330954.0
1.0,19.61145992,1.0,18.42619176,1.18526816,1,133206.0
1.0,15.21210276,1.0,14.54982363,0.66227913,1,205943.0
1.0,20.79146541,1.0,20.45289315,0.33857226,1,81187.0
1.0,27.44052184,1.0,26.34398711,1.09653473,1,329196.0
1.0,27.05421032,1.0,25.58240475,1.47180557,1,326553.0
1.0,14.79590398,1.0,13.75364524,1.04225874,1,148575.0
1.0,9.93138428,1.0,8.8116097,1.11977458,1,330796.0
1.0,22.88746452,1.0,22.10616088,0.78130364,1,212580.0
1.0,5.68142858,1.0,4.71371737,0.96771121,1,329454.0
1.0,5.53617058,1.0,5.17337499,0.36279559,1,65253.0
1.0,31.32111455,1.0,29.44967772,1.87143683,1,325809.0
1.0,3.26662744,1.0,2.93530906,0.33131838,1,138870.0
1.0,9.31733238,1.0,8.73593675,0.58139563,1,329591.0
1.0,13.98678914,1.0,12.42866412,1.55812502,1,76297.0
1.0,19.00546839,1.0,17.8554981,1.14997029,1,320608.0
1.0,13.66244414,1.0,12.70028212,0.96216202,1,335804.0
1.0,13.15624531,1.0,12.25278791,0.9034574,1,162029.0
1.0,46.22830885,1.0,44.52656644,1.70174241,1,322224.0
1.0,15.27265055,1.0,14.75569351,0.51695704,1,99091.0
1.0,40.85629774,1.0,38.97438837,1.88190937,1,131494.0
1.0,27.93008489,1.0,27.02036304,0.90972185,1,60947.0
1.0,8.09359087,1.0,7.66241087,0.43118,1,65547.0
1.0,22.48696071,1.0,21.62474376,0.86221695,1,334549.0
1.0,46.34528439,1.0,45.32468598,1.02059841,1,93197.0
1.0,9.53108514,1.0,8.78509129,0.74599385,1,285105.0
1.0,8.22228522,1.0,7.50771494,0.71457028,1,334052.0
1.0,7.10078645,1.0,6.55646491,0.54432154,1,182239.0
1.0,14.53697879,1.0,13.34370572,1.19327307,1,324225.0
1.0,13.29704067,1.0,12.10629484,1.19074583,1,84749.0
1.0,13.25834032,1.0,12.33290668,0.92543364,1,317633.0
1.0,8.95752198,1.0,7.88820869,1.06931329,1,331039.0
1.0,9.74052143,1.0,9.03095794,0.70956349,1,122253.0
1.0,15.50433491,1.0,14.57050298,0.93383193,1,334881.0
1.0,8.40329905,1.0,7.95818348,0.44511557,1,298446.0
1.0,9.21107136,1.0,7.69110523,1.51996613,1,213190.0
1.0,12.77025355,1.0,11.912197,0.85805655,1,330829.0
1.0,20.70925001,1.0,19.40009359,1.30915642,1,327148.0
1.0,13.4468936,1.0,12.33135691,1.11553669,1,326348.0
1.0,23.84957283,1.0,22.76741474,1.08215809,1,328649.0
1.0,5.47050829,1.0,5.32262321,0.14788508,1,78856.0
1.0,6.24910076,1.0,6.04323824,0.20586252,1,327537.0
1.0,6.10216596,1.0,5.5121813,0.58998466,1,264587.0
1.0,18.43240108,1.0,16.4492711,1.98312998,1,329022.0
1.0,12.63126515,1.0,11.64554142,0.98572373,1,139038.0
1.0,15.04680954,1.0,14.480929,0.56588054,1,162123.0
1.0,14.24429469,1.0,13.4129291,0.83136559,1,319307.0
1.0,9.76490663,1.0,8.50971626,1.25519037,1,128723.0
1.0,2.36227484,1.0,2.1536109,0.20866394,1,172650.0
1.0,9.51512537,1.0,8.51153216,1.00359321,1,333422.0
1.0,29.84232269,1.0,28.37499343,1.46732926,1,334575.0
1.0,6.40742355,1.0,6.10699826,0.30042529,1,329277.0
1.0,0.9320697,1.0,0.61205236,0.32001734,1,111641.0
1.0,13.18185177,1.0,12.38882389,0.79302788,1,150009.0
1.0,9.05623848,1.0,8.89113361,0.16510487,1,328762.0
1.0,23.61936742,1.0,22.60678583,1.01258159,1,159452.0
1.0,9.63446794,1.0,8.43501387,1.19945407,1,328800.0
1.0,14.34439116,1.0,12.91036301,1.43402815,1,64614.0
1.0,51.61064915,1.0,50.99024824,0.62040091,1,324765.0
1.0,1.7975251,1.0,1.42411988,0.37340522,1,166773.0
1.0,28.29568351,1.0,27.31308306,0.98260045,1,119071.0
1.0,43.46575023,1.0,42.88331748,0.58243275,1,336924.0
1.0,31.95100011,1.0,29.70628323,2.24471688,1,164291.0
1.0,10.34455025,1.0,9.38505852,0.95949173,1,322581.0
1.0,2.55967051,1.0,2.22850114,0.33116937,1,184899.0
1.0,40.14449938,1.0,40.26890619,-0.12440681,1,35228.0
1.0,12.64374614,1.0,11.50820613,1.13554001,1,321765.0
1.0,9.59625964,1.0,9.0455008,0.55075884,1,325265.0
1.0,11.51371322,1.0,10.64438544,0.86932778,1,295191.0
1.0,8.27167369,1.0,7.26861096,1.00306273,1,324970.0
1.0,7.43482174,1.0,6.77919449,0.65562725,1,326519.0
1.0,8.94742225,1.0,8.51986025,0.427562,1,130783.0
1.0,39.87646021,1.0,39.75439586,0.12206435,1,332727.0
1.0,8.15801871,1.0,7.85056007,0.30745864,1,330370.0
1.0,12.06510777,1.0,10.38535351,1.67975426,1,330227.0
1.0,30.82350814,1.0,28.52026546,2.30324268,1,327133.0
1.0,15.4456109,1.0,14.46095409,0.98465681,1,324478.0
1.0,1.4348178,1.0,0.27930427,1.15551353,1,321116.0
1.0,45.76971824,1.0,44.3955868,1.37413144,1,42649.0
1.0,13.54243068,1.0,13.43321709,0.10921359,1,322120.0
1.0,6.87840559,1.0,6.52254202,0.35586357,1,336646.0
1.0,8.36363122,1.0,7.23161981,1.13201141,1,76874.0
1.0,9.23363352,1.0,8.26951647,0.96411705,1,329594.0
1.0,11.27155778,1.0,10.0686824,1.20287538,1,329715.0
1.0,45.45806846,1.0,44.44419345,1.01387501,1,295311.0
1.0,24.66281044,1.0,23.07151544,1.591295,1,331931.0
1.0,7.05853079,1.0,6.42881964,0.62971115,1,219340.0
1.0,10.28440975,1.0,10.25650286,0.02790689,1,215257.0
1.0,6.34241927,1.0,6.11382354,0.22859573,1,42299.0
1.0,29.11842358,1.0,28.00907385,1.10934973,1,100416.0
1.0,1.30495518,1.0,0.97434014,0.33061504,1,214365.0
1.0,3.35841563,1.0,3.56645968,-0.20804405,1,170986.0
1.0,1.83771899,1.0,1.40583565,0.43188334,1,272879.0
1.0,6.95601442,1.0,6.11737707,0.83863735,1,123762.0
1.0,7.96357868,1.0,7.66037581,0.30320287,1,333221.0
1.0,11.08792135,1.0,9.44241592,1.64550543,1,316599.0
1.0,9.43573746,1.0,8.28294787,1.15278959,1,334236.0
1.0,31.1098279,1.0,29.92063775,1.18919015,1,286550.0
1.0,17.18785067,1.0,15.89556237,1.2922883,1,331893.0
1.0,7.27226505,1.0,7.31389889,-0.04163384,1,221608.0
1.0,14.36544556,1.0,14.02236719,0.34307837,1,270815.0
1.0,9.07527236,1.0,8.57823519,0.49703717,1,325989.0
1.0,13.52441451,1.0,12.58035442,0.94406009,1,84349.0
1.0,16.856886,1.0,15.19922718,1.65765882,1,318729.0
1.0,9.61915849,1.0,8.93645285,0.68270564,1,324606.0
1.0,13.26066226,1.0,12.17074365,1.08991861,1,317923.0
1.0,31.95185917,1.0,30.4080035,1.54385567,1,340605.0
1.0,6.17238279,1.0,5.279386,0.89299679,1,305813.0
1.0,9.24456979,1.0,8.75569249,0.4888773,1,154537.0
1.0,38.61446751,1.0,37.691126,0.92334151,1,330245.0
1.0,8.60988318,1.0,7.69238888,0.9174943,1,336883.0
1.0,14.89941912,1.0,13.76181679,1.13760233,1,325951.0
1.0,10.66125043,1.0,9.37179931,1.28945112,1,331885.0
1.0,4.32824181,1.0,3.80083607,0.52740574,1,173579.0
1.0,11.45962149,1.0,11.46036655,-0.00074506,1,329110.0
1.0,3.76892452,1.0,3.43779688,0.33112764,1,210191.0
1.0,9.71480321,1.0,9.12978362,0.58501959,1,329259.0
1.0,39.50278109,1.0,38.0431289,1.45965219,1,336999.0
1.0,7.75320279,1.0,7.79043185,-0.03722906,1,283234.0
1.0,4.75382835,1.0,4.48179871,0.27202964,1,326030.0
1.0,8.35290658,1.0,7.32041108,1.0324955,1,328665.0
1.0,11.47192863,1.0,10.5516806,0.92024803,1,135119.0
1.0,56.06816037,1.0,56.91277607,-0.8446157,1,87259.0
1.0,20.41255571,1.0,19.24398877,1.16856694,1,325676.0
1.0,4.01231686,1.0,2.80187169,1.21044517,1,191753.0
1.0,23.16298645,1.0,20.78091364,2.38207281,1,327786.0
1.0,18.64169155,1.0,17.70130311,0.94038844,1,360370.0
1.0,14.19668602,1.0,12.83041643,1.36626959,1,327393.0
1.0,3.57303213,1.0,3.23272537,0.34030676,1,110617.0
1.0,6.29555656,1.0,5.44801427,0.84754229,1,323926.0
1.0,58.48986602,1.0,58.33827353,0.15159249,1,62773.0
1.0,20.35620722,1.0,19.08309373,1.27311349,1,95500.0
1.0,3.78170677,1.0,3.03008028,0.75162649,1,177923.0
1.0,17.6806393,1.0,16.84036282,0.84027648,1,339324.0
1.0,8.92500656,1.0,7.98265117,0.94235539,1,326922.0
1.0,11.35205212,1.0,10.13882938,1.21322274,1,319662.0
1.0,3.90614794,1.0,3.68727968,0.21886826,1,329820.0
1.0,48.34122969,1.0,48.34831668,-0.00708699,1,74131.0
1.0,19.18674992,1.0,18.08308052,1.1036694,1,340566.0
1.0,2.97800071,1.0,2.28656299,0.69143772,1,211719.0
1.0,28.23472623,1.0,26.54151324,1.69321299,1,324495.0
1.0,5.20705662,1.0,4.96980629,0.23725033,1,337662.0
1.0,17.12295788,1.0,15.76929467,1.35366321,1,327164.0
1.0,12.36998837,1.0,11.16318505,1.20680332,1,207009.0
1.0,14.89330073,1.0,13.37714334,1.51615739,1,329056.0
1.0,20.81890168,1.0,19.12053885,1.69836283,1,324700.0
1.0,6.3907043,1.0,5.54763832,0.84306598,1,166343.0
1.0,21.01160181,1.0,20.02074016,0.99086165,1,319141.0
1.0,38.68674182,1.0,37.75729679,0.92944503,1,296523.0
1.0,7.08625612,1.0,6.31831584,0.76794028,1,50200.0
1.0,7.87677414,1.0,7.31876738,0.55800676,1,224817.0
1.0,49.05964067,1.0,47.70841529,1.35122538,1,326140.0
1.0,3.04545873,1.0,2.27015727,0.77530146,1,39672.0
1.0,5.72529164,1.0,4.98893586,0.73635578,1,138142.0
1.0,10.1066622,1.0,9.22233193,0.88433027,1,120461.0
1.0,11.75487736,1.0,10.42251685,1.33236051,1,251427.0
1.0,18.56720173,1.0,17.21636378,1.35083795,1,319837.0
1.0,5.73682931,1.0,5.05895761,0.6778717,1,334245.0
1.0,8.74734567,1.0,8.11607288,0.63127279,1,169809.0
1.0,5.78736224,1.0,5.72486081,0.06250143,1,196037.0
1.0,7.06592958,1.0,6.02894585,1.03698373,1,136773.0
1.0,14.43031828,1.0,12.57669131,1.85362697,1,327732.0
1.0,13.36470859,1.0,12.35893981,1.00576878,1,332141.0
1.0,2.78066281,1.0,2.52222303,0.25843978,1,326221.0
1.0,5.9559998,1.0,6.09159441,-0.13559461,1,128231.0
1.0,39.55852244,1.0,38.68256066,0.87596178,1,322156.0
1.0,9.02390238,1.0,8.76896735,0.25493503,1,329146.0
1.0,41.56328187,1.0,40.79285607,0.7704258,1,335773.0
1.0,14.63070694,1.0,13.36934749,1.26135945,1,51763.0
1.0,29.67565742,1.0,28.32118955,1.35446787,1,329818.0
1.0,14.10024437,1.0,13.03387555,1.06636882,1,327149.0
1.0,6.46405215,1.0,5.74334855,0.7207036,1,326459.0
1.0,55.94064684,1.0,54.67538328,1.26526356,1,334695.0
1.0,7.87416894,1.0,7.44177897,0.43238997,1,337829.0
1.0,17.41064519,1.0,16.13438458,1.27626061,1,328232.0
1.0,9.33933707,1.0,8.48695489,0.85238218,1,327076.0
1.0,48.13298189,1.0,47.42835962,0.70462227,1,141537.0
1.0,13.71380344,1.0,12.78714791,0.92665553,1,187117.0
1.0,4.48755715,1.0,4.32019923,0.16735792,1,115290.0
1.0,11.71668416,1.0,10.55213457,1.16454959,1,290582.0
1.0,15.3070081,1.0,13.64320405,1.66380405,1,147320.0
1.0,32.83794678,1.0,31.85562051,0.98232627,1,333637.0
1.0,10.44944538,1.0,9.95977534,0.48967004,1,331923.0
1.0,11.19265925,1.0,10.42052876,0.77213049,1,193694.0
1.0,9.28155254,1.0,9.0257294,0.25582314,1,326644.0
1.0,10.8672688,1.0,9.48009586,1.38717294,1,325524.0
1.0,25.48901755,1.0,23.66575319,1.82326436,1,111404.0
1.0,13.11009901,1.0,11.77655237,1.33354664,1,327841.0
1.0,5.1810353,1.0,3.91617705,1.26485825,1,226890.0
1.0,7.94219122,1.0,7.20827923,0.73391199,1,322759.0
1.0,14.22762105,1.0,13.64207694,0.58554411,1,331235.0
1.0,42.75354807,1.0,41.94737737,0.8061707,1,333920.0
1.0,34.27368008,1.0,34.07261573,0.20106435,1,332976.0
1.0,20.2913943,1.0,19.09686953,1.19452477,1,336997.0
1.0,5.16711499,1.0,4.42406561,0.74304938,1,320173.0
1.0,27.33523237,1.0,25.9302436,1.40498877,1,330484.0
1.0,6.75824672,1.0,6.32874161,0.42950511,1,300776.0
1.0,1.12931067,1.0,1.1024707,0.02683997,1,332450.0
1.0,6.75977996,1.0,6.15997246,0.5998075,1,333466.0
1.0,10.241253,1.0,9.41356502,0.82768798,1,212250.0
1.0,5.65618671,1.0,5.05944289,0.59674382,1,292148.0
1.0,7.6303758,1.0,6.65989297,0.97048283,1,294617.0
1.0,17.81619706,1.0,15.57172158,2.24447548,1,327431.0
1.0,9.90472273,1.0,9.03131799,0.87340474,1,105410.0
1.0,6.75784424,1.0,6.00569919,0.75214505,1,328438.0
1.0,6.04096707,1.0,5.47650512,0.56446195,1,230491.0
1.0,60.46965624,1.0,59.91527344,0.5543828,1,328385.0
1.0,8.1704745,1.0,7.39938709,0.77108741,1,160685.0
1.0,11.25972899,1.0,9.9068168,1.35291219,1,332136.0
1.0,6.65686564,1.0,5.78785376,0.86901188,1,324150.0
1.0,26.36848314,1.0,24.43192227,1.93656087,1,103063.0
1.0,14.19904763,1.0,12.82567317,1.37337446,1,320542.0
1.0,6.55554657,1.0,5.83517675,0.72036982,1,327181.0
1.0,9.13730376,1.0,8.30464475,0.83265901,1,88574.0
1.0,20.10385224,1.0,19.14774605,0.95610619,1,327864.0
1.0,7.91180398,1.0,7.18658235,0.72522163,1,155399.0
1.0,3.27227133,1.0,2.26542967,1.00684166,1,144601.0
1.0,7.40373811,1.0,6.70176825,0.70196986,1,325226.0
1.0,13.34289486,1.0,11.27841646,2.0644784,1,324100.0
1.0,21.53199767,1.0,20.04018282,1.49181485,1,330683.0
1.0,8.54459779,1.0,7.44516031,1.09943748,1,96123.0
1.0,5.43967179,1.0,4.6308904,0.80878139,1,152006.0
1.0,8.03294407,1.0,7.56331907,0.469625,1,230665.0
1.0,9.90773215,1.0,8.74914899,1.15858316,1,156390.0
1.0,19.39797226,1.0,18.56119457,0.83677769,1,340589.0
1.0,26.52600973,1.0,25.20945638,1.31655335,1,323090.0
1.0,29.01124461,1.0,28.16156252,0.84968209,1,105141.0
1.0,8.45811685,1.0,6.88789805,1.5702188,1,329271.0
1.0,10.57618904,1.0,10.43161201,0.14457703,1,330749.0
1.0,12.39202737,1.0,12.13181137,0.260216,1,131091.0
1.0,19.5863632,1.0,18.42147982,1.16488338,1,164395.0
1.0,26.4530956,1.0,24.80787627,1.64521933,1,270328.0
1.0,8.41105616,1.0,8.19077527,0.22028089,1,338654.0
1.0,6.23143432,1.0,4.6895158,1.54191852,1,327473.0
1.0,9.40445764,1.0,8.81741745,0.58704019,1,325135.0
1.0,6.61257898,1.0,6.37637769,0.23620129,1,193735.0
1.0,4.55765099,1.0,3.95470232,0.60294867,1,132983.0
1.0,31.04479096,1.0,29.75910089,1.28569007,1,321273.0
1.0,2.35182227,1.0,2.07981647,0.2720058,1,198669.0
1.0,4.82312811,1.0,4.0099777,0.81315041,1,67100.0
1.0,4.43789639,1.0,3.7387041,0.69919229,1,167775.0
1.0,14.88235304,1.0,14.28528139,0.59707165,1,334297.0
1.0,25.96825396,1.0,25.24242436,0.7258296,1,324281.0
1.0,7.08570592,1.0,5.88968508,1.19602084,1,410575.0
1.0,11.4752317,1.0,9.87923389,1.59599781,1,322795.0
1.0,6.28890919,1.0,6.02301287,0.26589632,1,337920.0
1.0,13.28257521,1.0,12.13913759,1.14343762,1,280805.0
1.0,9.38207851,1.0,8.6189364,0.76314211,1,330754.0
1.0,32.60175461,1.0,32.16144318,0.44031143,1,328890.0
1.0,48.91981146,1.0,48.05915019,0.86066127,1,326447.0
1.0,62.76064075,1.0,62.79325641,-0.03261566,1,261478.0
1.0,10.94127556,1.0,9.51209327,1.42918229,1,319870.0
1.0,6.37840253,1.0,6.05893952,0.31946301,1,330979.0
1.0,26.17399584,1.0,24.66903816,1.50495768,1,131909.0
1.0,22.46810962,1.0,20.88194658,1.58616304,1,95375.0
1.0,13.86378151,1.0,12.72974354,1.13403797,1,326550.0
1.0,5.10039964,1.0,5.10873833,-0.00833869,1,324657.0
1.0,11.37064826,1.0,10.31362545,1.05702281,1,184123.0
1.0,12.36418418,1.0,12.15704612,0.20713806,1,120074.0
1.0,11.4942538,1.0,10.1501631,1.3440907,1,328896.0
1.0,56.86698057,1.0,55.92188932,0.94509125,1,250948.0
1.0,7.01902344,1.0,5.63794806,1.38107538,1,398553.0
1.0,11.74858082,1.0,10.61982382,1.128757,1,319633.0
1.0,12.51893968,1.0,11.93127961,0.58766007,1,333275.0
1.0,17.13030063,1.0,15.71780764,1.41249299,1,333155.0
1.0,5.39506809,1.0,5.55153624,-0.15646815,1,337146.0
1.0,5.61925702,1.0,4.98711996,0.63213706,1,322618.0
1.0,3.8599205,1.0,2.77748227,1.08243823,1,326333.0
1.0,10.15691334,1.0,9.64587504,0.5110383,1,324695.0
1.0,7.55704592,1.0,6.63583229,0.92121363,1,76927.0
1.0,4.56743469,1.0,3.61963739,0.9477973,1,125195.0
1.0,38.94472101,1.0,37.55817392,1.38654709,1,330292.0
