1.0,51.99037607997897,1.0,51.972225308418274,0.018150771560698747,1,482.0
1.0,8.737961244767456,1.0,8.73008519411087,0.007876050656586885,1,483.0
1.0,32.276499027127535,1.0,32.266777753829956,0.009721273297578097,1,488.0
1.0,20.265727502704145,1.0,20.261728763580322,0.003998739123821258,1,487.0
1.0,26.360661310462177,1.0,26.351715624332428,0.00894568612974882,1,488.0
1.0,15.12163952139172,1.0,15.111114084720612,0.010525436671108007,1,481.0
1.0,23.13949050714606,1.0,23.129823803901672,0.009666703244388102,1,476.0
1.0,36.450028076988694,1.0,36.43520772457123,0.014820352417469025,1,492.0
1.0,21.834027979111106,1.0,21.829421818256378,0.004606160854727029,1,476.0
1.0,22.21198198410797,1.0,22.205011546611786,0.006970437496185302,1,495.0
1.0,36.750234456488016,1.0,36.73904836177826,0.011186094709753989,1,480.0
1.0,29.84401646987176,1.0,29.833348095417023,0.01066837445473671,1,468.0
1.0,28.93456748930454,1.0,28.924664855003357,0.009902634301185608,1,469.0
1.0,73.43278334745085,1.0,73.4084352850914,0.024348062359452246,1,476.0
1.0,25.75521154254815,1.0,25.74875056743622,0.006460975111931562,1,479.0
1.0,28.63032062521446,1.0,28.617650270462036,0.012670354752421379,1,485.0
1.0,25.286219929131537,1.0,25.274214148521423,0.012005780610114335,1,480.0
1.0,16.054029912258862,1.0,16.049467027187347,0.004562885071516037,1,488.0
1.0,31.333454557163655,1.0,31.32306933403015,0.01038522313350439,1,490.0
1.0,18.37400778199351,1.0,18.370114266872406,0.0038935151211023328,1,488.0
1.0,45.82320435252923,1.0,45.803748071193695,0.019456281335532663,1,478.0
1.0,37.355670023324194,1.0,37.337565422058105,0.0181046012660861,1,494.0
1.0,39.41652907636672,1.0,39.39719572663307,0.019333349733650685,1,474.0
1.0,24.299683780028015,1.0,24.291828274726868,0.0078555053011477,1,482.0
1.0,32.665336053922715,1.0,32.65329301357269,0.012043040350019931,1,478.0
1.0,23.34180783387554,1.0,23.33402931690216,0.007778516973376274,1,477.0
1.0,41.48798006971612,1.0,41.47595465183258,0.012025417883545159,1,371.0
1.0,28.554334936524214,1.0,28.536710143089294,0.017624793434917924,1,473.0
1.0,42.102957660868825,1.0,42.08909198641777,0.013865674451053142,1,480.0
1.0,16.466699112058134,1.0,16.46057367324829,0.006125438809841871,1,489.0
1.0,17.668543182180912,1.0,17.662256956100464,0.006286226080447435,1,492.0
1.0,36.279161019136964,1.0,36.26866489648819,0.010496122648775577,1,491.0
1.0,25.74740209132904,1.0,25.735795497894287,0.011606593434751034,1,495.0
2.0,38.19341220586854,2.0,38.1676509976387,0.0257612082298398,0,479.0
1.0,33.433576557260125,1.0,33.425188064575195,0.008388492684930563,1,479.0
1.0,47.588296089553566,1.0,47.57001847028732,0.018277619266241787,1,481.0
1.0,25.98665762608671,1.0,25.9797602891922,0.006897336894512177,1,473.0
1.0,32.10055930504623,1.0,32.085688412189484,0.014870892856746911,1,478.0
1.0,29.04094208737141,1.0,29.02991473674774,0.01102735062366724,1,484.0
1.0,25.85605120959306,1.0,25.84623098373413,0.009820225858926772,1,488.0
1.0,35.94053619987777,1.0,35.92980355024338,0.01073264963439107,1,483.0
1.0,25.24977700729552,1.0,25.23861676454544,0.01116024275007844,1,458.0
1.0,25.702120710747568,1.0,25.693166255950928,0.008954454796642065,1,493.0
1.0,30.805652016548155,1.0,30.792005360126495,0.013646656421661376,1,475.0
